age,category,price,gender_Male,payment_method_Credit Card,payment_method_Debit Card,shopping_mall_Emaar Square Mall,shopping_mall_Forum Istanbul,shopping_mall_Istinye Park,shopping_mall_Kanyon,shopping_mall_Mall of Istanbul,shopping_mall_Metrocity,shopping_mall_Metropol AVM,shopping_mall_Viaport Outlet,shopping_mall_Zorlu Center
32,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
47,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
56,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
39,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
64,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
50,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
65,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,1,0,0
25,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
33,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
64,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
53,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,1
46,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
60,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
33,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
45,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
30,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
40,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
49,Food & Beverage,26.15,1,0,0,0,1,0,0,0,0,0,0,0
19,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,1
43,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,1
23,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
43,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
35,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
46,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
28,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
54,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
41,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
35,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
18,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
58,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
60,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
59,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
60,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,1
64,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
20,Food & Beverage,26.15,1,1,0,0,1,0,0,0,0,0,0,0
28,Food & Beverage,26.15,1,0,1,1,0,0,0,0,0,0,0,0
39,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,1,0,0
20,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
68,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
25,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
63,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
68,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
42,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
46,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
51,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
48,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
22,Food & Beverage,26.15,0,1,0,1,0,0,0,0,0,0,0,0
35,Food & Beverage,26.15,0,0,1,0,1,0,0,0,0,0,0,0
63,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,1
35,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
42,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
58,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
20,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
26,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,1,0
52,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,1
51,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
20,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
65,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
21,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
22,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
56,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
22,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
49,Food & Beverage,26.15,1,0,0,0,1,0,0,0,0,0,0,0
36,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
28,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
59,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,1,0,0
18,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
52,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
60,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
52,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
40,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
66,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
38,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,0
18,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
62,Food & Beverage,26.15,0,0,1,0,0,1,0,0,0,0,0,0
39,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
67,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
45,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,0
44,Food & Beverage,26.15,0,0,1,0,0,1,0,0,0,0,0,0
42,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
59,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
21,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
34,Food & Beverage,26.15,0,0,1,1,0,0,0,0,0,0,0,0
62,Food & Beverage,26.15,0,0,0,0,1,0,0,0,0,0,0,0
45,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
61,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
24,Food & Beverage,26.15,1,0,0,0,1,0,0,0,0,0,0,0
44,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
68,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
56,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
53,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
33,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,1
20,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
44,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
60,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
50,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,1,0,0
52,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
37,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
37,Food & Beverage,26.15,0,1,0,1,0,0,0,0,0,0,0,0
31,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
52,Food & Beverage,26.15,1,0,1,0,0,0,0,0,1,0,0,0
49,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,0,0,0
35,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,1
20,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
27,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
55,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
51,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
40,Food & Beverage,26.15,1,1,0,1,0,0,0,0,0,0,0,0
45,Food & Beverage,26.15,1,1,0,0,0,1,0,0,0,0,0,0
53,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
39,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
54,Food & Beverage,26.15,1,0,1,0,1,0,0,0,0,0,0,0
18,Food & Beverage,26.15,1,0,1,0,0,1,0,0,0,0,0,0
23,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
44,Food & Beverage,26.15,1,1,0,0,0,1,0,0,0,0,0,0
39,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
40,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
36,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
62,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
24,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,0
57,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
62,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
63,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
54,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
40,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
43,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
65,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,1,0,0
25,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
37,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,1
62,Food & Beverage,26.15,1,0,0,1,0,0,0,0,0,0,0,0
27,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
69,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
31,Food & Beverage,26.15,0,0,1,0,0,0,0,1,0,0,0,0
47,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
65,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
24,Food & Beverage,26.15,0,0,1,0,1,0,0,0,0,0,0,0
60,Food & Beverage,26.15,1,1,0,0,1,0,0,0,0,0,0,0
19,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
41,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
58,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
52,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
49,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
39,Food & Beverage,26.15,1,1,0,0,1,0,0,0,0,0,0,0
41,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,1,0,0
65,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,0
56,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
35,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
64,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
37,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
44,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
49,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
19,Food & Beverage,26.15,0,0,0,0,1,0,0,0,0,0,0,0
19,Food & Beverage,26.15,1,1,0,0,0,1,0,0,0,0,0,0
42,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
21,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
63,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
36,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
39,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
47,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
35,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
31,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,0,0,1
55,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
40,Food & Beverage,26.15,1,0,0,0,1,0,0,0,0,0,0,0
42,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
34,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
67,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
24,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
52,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
33,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,0
21,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
19,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
32,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
55,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,1,0,0
42,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
49,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
51,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,0
52,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
26,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
52,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
60,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
49,Food & Beverage,26.15,0,1,0,1,0,0,0,0,0,0,0,0
28,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
19,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
18,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
69,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
35,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
63,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
62,Food & Beverage,26.15,1,0,0,0,0,0,0,0,1,0,0,0
23,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
23,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
55,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
37,Food & Beverage,26.15,1,0,0,0,1,0,0,0,0,0,0,0
42,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
51,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
61,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
19,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
50,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
30,Food & Beverage,26.15,0,0,1,0,0,0,0,1,0,0,0,0
47,Food & Beverage,26.15,0,0,0,0,1,0,0,0,0,0,0,0
33,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
53,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
19,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
28,Food & Beverage,26.15,0,0,1,0,0,0,0,1,0,0,0,0
48,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
19,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
61,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
33,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,0,1,0
49,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
34,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
66,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
47,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
38,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
68,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
42,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
60,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
69,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,1
59,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,1,0,0
35,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
30,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
30,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
39,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
33,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
45,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
59,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,1,0
54,Food & Beverage,26.15,1,0,1,0,0,1,0,0,0,0,0,0
30,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,0
57,Food & Beverage,26.15,1,0,1,0,0,0,0,0,1,0,0,0
47,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
41,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
41,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,1,0,0
19,Food & Beverage,26.15,1,0,1,1,0,0,0,0,0,0,0,0
20,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,1,0
68,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
28,Food & Beverage,26.15,1,0,0,0,0,0,0,1,0,0,0,0
18,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
51,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,1
48,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,1,0
55,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,1,0,0
44,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
32,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
42,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
39,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
41,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
40,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
55,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
42,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
36,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
69,Food & Beverage,26.15,1,0,0,1,0,0,0,0,0,0,0,0
29,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,0,0,0
66,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,1
51,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
49,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,0
30,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
65,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,1
51,Food & Beverage,26.15,1,0,1,0,0,0,0,0,1,0,0,0
47,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
48,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
25,Food & Beverage,26.15,0,0,1,0,0,0,1,0,0,0,0,0
61,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
46,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,1,0
64,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
27,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
52,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
20,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
45,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,0,1,0
64,Food & Beverage,26.15,1,0,1,1,0,0,0,0,0,0,0,0
68,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
19,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
55,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
39,Food & Beverage,26.15,1,0,0,0,0,0,0,1,0,0,0,0
44,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
49,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
34,Food & Beverage,26.15,1,1,0,1,0,0,0,0,0,0,0,0
32,Food & Beverage,26.15,1,0,0,0,0,0,0,1,0,0,0,0
54,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
19,Food & Beverage,26.15,1,0,1,0,0,1,0,0,0,0,0,0
27,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,0
32,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
21,Food & Beverage,26.15,1,0,1,0,1,0,0,0,0,0,0,0
65,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
55,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,1,0,0
52,Food & Beverage,26.15,0,1,0,0,0,1,0,0,0,0,0,0
35,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,1,0,0
33,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,0,0
59,Food & Beverage,26.15,1,1,0,0,0,1,0,0,0,0,0,0
62,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
20,Food & Beverage,26.15,1,0,0,0,0,0,0,1,0,0,0,0
67,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
68,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
42,Food & Beverage,26.15,1,0,1,0,0,1,0,0,0,0,0,0
48,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
26,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
46,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
53,Food & Beverage,26.15,1,0,1,0,0,0,0,1,0,0,0,0
52,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
44,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,1
64,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
35,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
47,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
63,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
57,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
42,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
47,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
56,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
45,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
42,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
46,Food & Beverage,26.15,1,0,1,0,0,0,1,0,0,0,0,0
54,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,1,0,0
67,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
31,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
50,Food & Beverage,26.15,0,0,1,0,0,1,0,0,0,0,0,0
24,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,1
36,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
26,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,1,0
24,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
49,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,1
22,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
28,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
45,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,1,0,0
60,Food & Beverage,26.15,1,0,0,0,0,1,0,0,0,0,0,0
66,Food & Beverage,26.15,0,0,0,0,0,0,0,0,1,0,0,0
21,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,1
29,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,0,0
67,Food & Beverage,26.15,0,0,0,1,0,0,0,0,0,0,0,0
58,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
39,Food & Beverage,26.15,0,0,0,0,0,1,0,0,0,0,0,0
37,Food & Beverage,26.15,1,0,0,1,0,0,0,0,0,0,0,0
53,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
58,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
22,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,0,1,0
61,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
29,Food & Beverage,26.15,0,0,1,0,0,0,0,0,0,0,0,0
68,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
43,Food & Beverage,26.15,0,1,0,0,0,0,0,0,1,0,0,0
38,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
27,Food & Beverage,26.15,1,0,0,0,0,0,0,0,0,0,1,0
20,Food & Beverage,26.15,1,0,0,0,0,0,1,0,0,0,0,0
38,Food & Beverage,26.15,1,1,0,0,0,0,0,0,0,0,0,1
47,Food & Beverage,26.15,0,0,0,0,0,0,0,1,0,0,0,0
21,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
26,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
39,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
61,Food & Beverage,26.15,0,0,1,0,0,0,0,1,0,0,0,0
46,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
27,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
44,Food & Beverage,26.15,0,0,0,0,0,0,0,0,0,1,0,0
27,Food & Beverage,26.15,1,1,0,0,0,0,1,0,0,0,0,0
58,Food & Beverage,26.15,0,1,0,0,0,0,1,0,0,0,0,0
52,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
57,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
62,Food & Beverage,26.15,0,0,1,0,0,0,0,0,1,0,0,0
23,Food & Beverage,26.15,1,0,0,0,0,0,0,1,0,0,0,0
28,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
58,Food & Beverage,26.15,1,1,0,0,0,0,0,0,1,0,0,0
46,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,1,0,0
22,Food & Beverage,26.15,1,0,1,0,0,0,0,0,0,1,0,0
23,Food & Beverage,26.15,0,0,0,0,0,0,1,0,0,0,0,0
44,Food & Beverage,26.15,1,1,0,0,0,0,0,1,0,0,0,0
18,Food & Beverage,26.15,1,1,0,0,1,0,0,0,0,0,0,0
65,Food & Beverage,26.15,0,1,0,0,1,0,0,0,0,0,0,0
37,Food & Beverage,26.15,0,1,0,0,0,0,0,1,0,0,0,0
21,Food & Beverage,26.15,1,0,1,0,0,0,0,0,1,0,0,0
44,Food & Beverage,26.15,0,1,0,0,0,0,0,0,0,0,0,1
